mbs,tp,dp,pp,node placement,partition,estimated time (step/s),pipeline time,DP all-reduce time,embedding layer all-reduce time,price_per_step
8,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 5, 4, 4, 6]",3.6448891162872314,3.6368479864530996,0.0,0.008041120134294033,0.07338032514597309
8,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[9, 7, 9, 6, 5, 5, 4, 5]",3.648974657058716,3.6409335495763258,0.0,0.008041120134294033,0.07346257684160602
8,4,2,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[12, 13, 13, 12]",3.6503145694732666,3.370314952869009,0.2639174461364746,0.016082240268588066,0.07348955247941281
8,4,1,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[10, 6, 9, 6, 5, 4, 4, 6]",3.6560184955596924,3.647977410429044,0.0,0.008041120134294033,0.07360438613757822
8,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",3.6741340160369873,3.369541663562243,0.2885100841522217,0.016082240268588066,0.07396909484075175
8,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",3.6741340160369873,3.369541663562243,0.2885100841522217,0.016082240268588066,0.07396909484075175
8,4,1,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[8, 8, 9, 6, 5, 4, 4, 6]",3.702481508255005,3.694440400848787,0.0,0.008041120134294033,0.04666772247738308
8,4,2,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",3.7182464599609375,3.4505430459976196,0.2516211271286011,0.016082240268588066,0.04686643093532986
8,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 14, 11]",3.7381696701049805,3.445873677578217,0.27621376514434814,0.016082240268588066,0.07525828553120295
8,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 14, 11]",3.7381696701049805,3.445873677578217,0.27621376514434814,0.016082240268588066,0.07525828553120295
8,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 12, 13]",3.75319242477417,3.460896353282597,0.27621376514434814,0.016082240268588066,0.07556072947038545
8,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 12, 13]",3.75319242477417,3.460896353282597,0.27621376514434814,0.016082240268588066,0.07556072947038545
16,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[6, 4, 4, 2, 4, 5, 13, 12]",4.14483118057251,4.015002755168915,0.0011705760844051838,0.12865792214870453,0.08344535320607821
16,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[6, 4, 2, 4, 4, 5, 13, 12]",4.145407199859619,4.015578752104282,0.0011705760844051838,0.12865792214870453,0.08345694985037379
16,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 6, 4, 4, 2, 4, 5]",4.145906925201416,4.015002755168915,0.002246504183858633,0.12865792214870453,0.08346701051529248
16,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 6, 4, 2, 4, 4, 5]",4.146482944488525,4.0155787521042825,0.002246504183858633,0.12865792214870453,0.08347860715958806
16,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[4, 3, 3, 4, 3, 4, 4, 4, 3, 2, 3, 2, 3, 2, 3, 3]",4.15238618850708,4.086905953195036,0.0011508907191455364,0.06432896107435226,0.08359745356387561
16,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 6, 4, 4, 4, 2, 5]",4.160355091094971,4.0294507571496965,0.002246504183858633,0.12865792214870453,0.0837578866097927
16,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 2, 3, 1, 2, 2, 3, 2, 3]",4.167943954467773,4.102259173244327,0.0013558294158428907,0.06432896107435226,0.08391066855843861
16,1,4,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[6, 3, 5, 5, 6, 9, 7, 9]",4.16887903213501,4.039050748292445,0.0011705760844051838,0.12865792214870453,0.08392949390567672
16,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 1, 2, 2, 3, 2, 3, 2, 3]",4.177303314208984,4.111618355102927,0.0013558294158428907,0.06432896107435226,0.08409909482849968
16,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 2, 3, 2, 3, 1, 2, 2, 3]",4.18992805480957,4.1242431767285765,0.0013558294158428907,0.06432896107435226,0.08435326101589202
16,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",4.192453861236572,4.1267691779092255,0.0013558294158428907,0.06432896107435226,0.08440411153313848
16,1,2,16.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 2, 2, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",4.193563461303711,4.128083183616488,0.0011508907191455364,0.06432896107435226,0.08442645043320125
16,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 6, 4, 4, 4, 4, 3]",4.194674968719482,4.063770753983498,0.002246504183858633,0.12865792214870453,0.08444882773274845
16,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 4, 2, 2, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",4.202971458435059,4.137491180747836,0.0011508907191455364,0.06432896107435226,0.0846158558901151
16,1,4,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 4, 4, 4, 4, 5, 13, 12]",4.20609188079834,4.060992751736194,0.01644129492342472,0.12865792214870453,0.05301545143975152
16,1,2,16.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",4.265971660614014,4.183624356053769,0.01801813393831253,0.06432896107435226,0.053770202797783745
16,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[3, 3, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",4.29185152053833,4.259686855785638,0.0,0.03216448053717613,0.08640522386484675
16,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",4.377885818481445,4.345721336561559,0.0,0.03216448053717613,0.08813729980882008
16,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",4.396857261657715,4.364692858713895,0.0,0.03216448053717613,0.0885192402806282
16,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2]",4.396857261657715,4.364692858713895,0.0,0.03216448053717613,0.0885192402806282
16,1,1,32.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",4.396923542022705,4.3647588549182705,0.0,0.03216448053717613,0.08852057466271188
16,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",4.399467468261719,4.3673028482125105,0.0,0.03216448053717613,0.08857178997506035
16,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3]",4.401035785675049,4.384953453430636,0.0,0.016082240268588066,0.08860336395112672
16,2,1,16.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 2, 2, 3, 2, 3, 2, 3]",4.406795024871826,4.390712589020945,0.0,0.016082240268588066,0.08871931119434039
16,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",4.40901517868042,4.392932780082441,0.0,0.016082240268588066,0.08876400819420814
16,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",4.410545825958252,4.394463307449324,0.0,0.016082240268588066,0.08879482378045717
16,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",4.414827346801758,4.382662860863,0.0,0.03216448053717613,0.08888102102311451
16,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2]",4.417803764343262,4.401721606489132,0.0,0.016082240268588066,0.08894094341855578
16,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 7, 4, 4, 4, 6]",4.41901969909668,4.385499389291159,0.0013558294158428907,0.03216448053717613,0.08896542308987511
16,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3]",4.419703960418701,4.403621613974786,0.0,0.016082240268588066,0.08897919890491167
16,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",4.422976493835449,4.4068943932606945,0.0,0.016082240268588066,0.08904508282030953
16,2,2,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",4.424332618713379,4.390812220202552,0.0013558294158428907,0.03216448053717613,0.08907238485373391
16,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",4.425213813781738,4.39169340036975,0.0013558294158428907,0.03216448053717613,0.08909012541553708
16,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",4.4261064529418945,4.392586114035711,0.0013558294158428907,0.03216448053717613,0.0891080963742468
16,1,1,32.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2]",4.428416728973389,4.396252034232021,0.0,0.03216448053717613,0.055817732637193467
16,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 5, 4, 6]",4.4318742752075195,4.398353936301337,0.0013558294158428907,0.03216448053717613,0.08922421641514036
8,2,8,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719597,0.6290211081504822,0.06432896107435226,0.08941102030698457
8,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719597,0.6290211081504822,0.06432896107435226,0.08941102030698457
8,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719597,0.6290211081504822,0.06432896107435226,0.08941102030698457
8,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719592,0.6290211081504822,0.06432896107435226,0.08941102030698457
8,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719592,0.6290211081504822,0.06432896107435226,0.08941102030698457
8,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719592,0.6290211081504822,0.06432896107435226,0.08941102030698457
8,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",4.441153049468994,3.7478029427719592,0.6290211081504822,0.06432896107435226,0.08941102030698457
16,2,4,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.442970275878906,4.060813753625106,0.3178271949291229,0.06432896107435226,0.08944760541576809
16,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.442970275878906,4.060813753625107,0.3178271949291229,0.06432896107435226,0.08944760541576809
16,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.442970275878906,4.060813753625107,0.3178271949291229,0.06432896107435226,0.08944760541576809
16,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[9, 7, 9, 6, 4, 5, 5, 5]",4.449738502502441,4.416218185948001,0.0013558294158428907,0.03216448053717613,0.08958386598624123
16,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 8, 8, 6, 4, 4, 5, 6]",4.457802772521973,4.424282475835747,0.0013558294158428907,0.03216448053717613,0.08974621900637944
16,2,1,16.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",4.470578670501709,4.45449644109855,0.0,0.016082240268588066,0.05634916048685709
16,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.484217643737793,4.102061151987976,0.3178271949291229,0.06432896107435226,0.09027801346614625
16,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.484217643737793,4.102061151987976,0.3178271949291229,0.06432896107435226,0.09027801346614625
16,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.484217643737793,4.102061151987976,0.3178271949291229,0.06432896107435226,0.09027801346614625
16,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 13, 12]",4.484217643737793,4.102061151987976,0.3178271949291229,0.06432896107435226,0.09027801346614625
16,2,2,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",4.493225574493408,4.435235364983479,0.025825321674346924,0.03216448053717613,0.05663461213005914
16,2,4,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",4.493782043457031,4.111625503748654,0.3178271949291229,0.06432896107435226,0.056641626112196176
8,2,8,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",4.523386001586914,3.8300357945263386,0.6290211081504822,0.06432896107435226,0.05701476755777995
16,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 5, 4, 4, 6]",5.006535053253174,4.998493976814868,0.0,0.008041120134294033,0.10079351067794692
16,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 7, 4, 4, 4, 6]",5.008686542510986,5.000645525677325,0.0,0.008041120134294033,0.10083682529637548
1,4,4,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",5.0089240074157715,4.34110475378111,0.6356543898582458,0.03216448053717613,0.06313470437791613
1,4,4,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",5.0089240074157715,4.3411047541585335,0.6356543898582458,0.03216448053717613,0.10084160603218607
1,4,4,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",5.0089240074157715,4.3411047541585335,0.6356543898582458,0.03216448053717613,0.10084160603218607
1,4,4,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",5.0089240074157715,4.3411047541585335,0.6356543898582458,0.03216448053717613,0.10084160603218607
16,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 5, 4, 4, 6]",5.010597229003906,5.002556554896953,0.0,0.008041120134294033,0.10087529197989568
16,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[9, 7, 9, 7, 5, 4, 4, 5]",5.012348651885986,5.004307530744197,0.0,0.008041120134294033,0.10091055230646663
16,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 5, 4, 4, 6]",5.021029472351074,5.012988568273315,0.0,0.008041120134294033,0.1010853179599444
